ID	Type	SKU	Name	Product Code	size	color	pcs	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Low stock amount	Backorders allowed?	Sold individually?	Weight (kg)	Length (cm)	Width (cm)	Height (cm)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	feature1	feature2	feature3	feature4	feature5	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position						
	simple	pack-3-0518	Hotpack - Paper Maxi Roll Auto Cut 1 Ply - 6 pcs	MR1AC			6 pcs	1	0	visible	Hotpack - Paper Maxi Roll Auto Cut 1 Ply - 6 pcs	Hotpack - Paper Maxi Roll Auto Cut 1 Ply - 6 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business.				taxable		1			0	0					1		363		Maxi Roll, Soft n Cool Sale, spo-disabled		/hotpack-paper-maxi-roll-auto-cut-1-ply-6-pcs.jpg,/hotpack-paper-maxi-roll-auto-cut-1-ply-6-pcs-1.jpg	Buying in bulk is the economical choice for your business, restaurant, or school	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business																	
	simple	pack-3-0519	Hotpack - Soft N Cool Maxi Roll 2 Ply, 900 Grams - 6 pcs	MR2			6 pcs	1	0	visible	Hotpack - Soft N Cool Maxi Roll 2 Ply, 900 Grams - 6 pcs	Hotpack - Soft N Cool Maxi Roll 2 Ply, 900 Grams - 6 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this toilet paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this toilet paper is environmentally friendly, making it a responsible choice for your business. Constructed of 100 percent recycled content, this 2-ply toilet paper will help keep your carbon footprint in check and please your environmentally conscious patrons. Furthermore, this toilet paper is safe for all septic systems, making it an excellent choice for your high-volume venues business.				taxable		1			0	0					1		250.8		Maxi Roll, spo-disabled		/hotpack-soft-n-cool-maxi-roll-2-ply-900-grams-6-pcs.jpg	Buying in bulk is the economical choice for your business, restaurant, or school	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Constructed of 100 percent recycled content, this 2-ply toilet paper will help keep your carbon footprint in check and please your environmentally conscious patrons																	
	simple	pack-3-0520	Hotpack - Paper Maxi Roll 2 Ply Normal Yellow - 6 pcs	MR2D9			6 pcs	1	0	visible	Hotpack - Paper Maxi Roll 2 Ply Normal Yellow - 6 pcs	Hotpack - Paper Maxi Roll 2 Ply Normal Yellow - 6 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business.				taxable		1			0	0					1		250.8		Maxi Roll, spo-disabled		/hotpack-paper-maxi-roll-2-ply-normal-yellow-6-pcs.jpg	Buying in bulk is the economical choice for your business, restaurant, or school	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business																	
	simple	pack-3-0521	Hotpack - Paper Maxi Roll Embossed 2 Ply, Pink - 6 pcs	MR2E9			6 pcs	1	0	visible	Hotpack - Paper Maxi Roll Embossed 2 Ply, Pink - 6 pcs	Hotpack - Paper Maxi Roll Embossed 2 Ply, Pink - 6 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business.				taxable		1			0	0					1		250.8		Maxi Roll, spo-disabled		/hotpack-paper-maxi-roll-embossed-2-ply-pink-6-pcs.jpg	Buying in bulk is the economical choice for your business, restaurant, or school	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business																	
	simple	pack-3-0522	Hotpack - Paper Maxi Roll Embossed Perforated 2 Ply, - 6 Pieces	MR2EP			6 pcs	1	0	visible	Hotpack - Paper Maxi Roll Embossed Perforated 2 Ply, - 6 Pieces	Hotpack - Paper Maxi Roll Embossed Perforated 2 Ply, - 6 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business.				taxable		1			0	0					1		277.2		Maxi Roll, spo-disabled		/hotpack-paper-maxi-roll-embossed-perforated-2-ply-6-pcs.jpg,/hotpack-paper-maxi-roll-embossed-perforated-2-ply-6-pcs-1.jpg	Buying in bulk is the economical choice for your business, restaurant, or school	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business																	
	simple	pack-3-0523	Hotpack - Paper Maxi Roll Embossed Perforated 2 Ply, Green  - 6 Pieces	MR2EPG			6 pcs	1	0	visible	Hotpack - Paper Maxi Roll Embossed Perforated 2 Ply, Green  - 6 Pieces	Hotpack - Paper Maxi Roll Embossed Perforated 2 Ply, Green  - 6 pcs - Buying in bulk is the economical choice for your business, restaurant, or school. Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience. Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business.				taxable		1			0	0					1		264		Maxi Roll, spo-disabled		/hotpack-paper-maxi-roll-embossed-perforated-2-ply-green-6-pcs.jpg	Buying in bulk is the economical choice for your business, restaurant, or school	Individually wrapped and affordable, you can stock up on this tissue paper to place rolls in restroom stalls or on countertops for your guests' convenience	Best of all, this tissue paper is environmentally friendly, making it a responsible choice for your business																	
	simple	pack-3-0524	Hotpack - Italian Muffin Tray Baking Mould, 1 Oz - 48 cups x 100 sheets	MT1			48 cups x 100 sheets	1	0	visible	Hotpack - Italian Muffin Tray Baking Mould, 1 Oz - 48 cups x 100 sheets	"Hotpack - Italian Muffin Tray Baking Mould, 1 Oz - 48 cups x 100 sheets - The Italian Muffin Trays are constructed from durable, sustainable, and domestically produced solid board, the disposable baking cup is strong enough to handle a variety of freezer to oven functions and individual portion items. 

Product Specifications 
Great for oven applications
Made with a sustainably sourced solid board
Easy to dispose of for quick clean up
Easy to make more cakes at a time 
"				taxable		1			0	0					1		55000		Italian Muffin Tray, spo-disabled, WINTER SALE		/hotpack-italian-muffin-tray-baking-mould-1-oz-48-cups-x-100-sheets.jpg	Great for oven applications	Made with a sustainably sourced solid board	Easy to dispose of for quick clean up	Easy to make more cakes at a time 																
	simple	pack-3-0525	Hotpack - Italian Muffin Tray Baking Mould, 2 Oz - 24 cups x 125 sheets	MT2			24 cups x 125 sheets	1	0	visible	Hotpack - Italian Muffin Tray Baking Mould, 2 Oz - 24 cups x 125 sheets	"Hotpack - Italian Muffin Tray Baking Mould, 2 Oz - 24 cups x 125 sheets - The Italian Muffin Trays are constructed from durable, sustainable, and domestically produced solid board, the disposable baking cup is strong enough to handle a variety of freezer to oven functions and individual portion items. 

Product Specifications 
Great for oven applications
Made with a sustainably sourced solid board
Easy to dispose of for quick clean up
Easy to make more cakes at a time 
"				taxable		1			0	0					1		5266.8		Italian Muffin Tray, spo-disabled, WINTER SALE		/hotpack-italian-muffin-tray-baking-mould-2-oz-24-cups-x-125-sheets.jpg	Great for oven applications	Made with a sustainably sourced solid board	Easy to dispose of for quick clean up	Easy to make more cakes at a time 																
	simple	pack-3-0526	Hotpack - Italian Muffin Tray Baking Mould, 4 Oz - 24 cups x 125 sheets	MT4			4 cups x 125 sheets	1	0	visible	Hotpack - Italian Muffin Tray Baking Mould, 4 Oz - 24 cups x 125 sheets	"Hotpack - Italian Muffin Tray Baking Mould, 4 Oz - 24 cups x 125 sheets - The Italian Muffin Trays are constructed from durable, sustainable, and domestically produced solid board, the disposable baking cup is strong enough to handle a variety of freezer to oven functions and individual portion items. 

Product Specifications 
Great for oven applications
Made with a sustainably sourced solid board
Easy to dispose of for quick clean up
Easy to make more cakes at a time 
"				taxable		1			0	0					1		65312.5		Italian Muffin Tray, spo-disabled, WINTER SALE		/hotpack-italian-muffin-tray-baking-mould-4-oz-24-cups-x-125-sheets.jpg	Great for oven applications	Made with a sustainably sourced solid board	Easy to dispose of for quick clean up	Easy to make more cakes at a time 																
	simple	pack-3-0527	Hotpack - Soft N Cool Paper Folded Dinner Napkin, 23 cm - 2000 pcs	NAPKIN2323			2000 pcs	1	0	visible	Hotpack - Soft N Cool Paper Folded Dinner Napkin, 23 cm - 2000 pcs	Hotpack - Soft N Cool Paper Folded Dinner Napkin, 23 cm - 2000 pcs - Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up. Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean.				taxable		1			0	0					1		99000		Napkin, spo-disabled		/hotpack-soft-n-cool-paper-folded-dinner-napkin-23-cm-2000-pcs.jpg	Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up	Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean																		
	simple	pack-3-0528	Hotpack - Soft N Cool Paper Folded Brown Napkin, 23 x 23 cm - 2000 pcs	NAPKIN2323B			2000 pcs	1	0	visible	Hotpack - Soft N Cool Paper Folded Brown Napkin, 23 x 23 cm - 2000 pcs	Hotpack - Soft N Cool Paper Folded Brown Napkin, 23 x 23 cm - 2000 pcs - Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up. Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean.				taxable		1			0	0					1		99000		Napkin, spo-disabled		/hotpack-soft-n-cool-paper-folded-brown-napkin-23-x-23-cm-2000-pcs.jpg	Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up	Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean																		
	simple	pack-3-0529	Hotpack - Soft N Cool Paper Folded Dinner Napkin, 33 x 33 cm - 2000 pcs	NAPKIN3333			2000 pcs	1	0	visible	Hotpack - Soft N Cool Paper Folded Dinner Napkin, 33 x 33 cm - 2000 pcs	Hotpack - Soft N Cool Paper Folded Dinner Napkin, 33 x 33 cm - 2000 pcs - Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up. Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean.				taxable		1			0	0					1		132000		Napkin, spo-disabled		/hotpack-soft-n-cool-paper-folded-dinner-napkin-33-x-33-cm-2000-pcs.jpg,/hotpack-soft-n-cool-paper-folded-dinner-napkin-33-x-33-cm-2000-pcs-1.jpg	Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up	Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean																		
	simple	pack-3-0530	Hotpack - Soft N Cool Paper Folded Brown Napkin, 33 x 33 cm - 2000 pcs	NAPKIN3333B			2000 pcs	1	0	visible	Hotpack - Soft N Cool Paper Folded Brown Napkin, 33 x 33 cm - 2000 pcs	Hotpack - Soft N Cool Paper Folded Brown Napkin, 33 x 33 cm - 2000 pcs - Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up. Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean.				taxable		1			0	0					1		132000		Napkin, spo-disabled		/hotpack-soft-n-cool-paper-folded-brown-napkin-33-x-33-cm-2000-pcs.jpg	Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up	Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean																		
	simple	pack-3-0531	Hotpack - Soft N Cool Paper Folded Brown Napkin, 40 x 40 cm - 2000 pcs	NAPKIN4040B			2000 pcs	1	0	visible	Hotpack - Soft N Cool Paper Folded Brown Napkin, 40 x 40 cm - 2000 pcs	Hotpack - Soft N Cool Paper Folded Brown Napkin, 40 x 40 cm - 2000 pcs - Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up. Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean.				taxable		1			0	0					1		209000		Napkin, spo-disabled		/hotpack-soft-n-cool-paper-folded-brown-napkin-40-x-40-cm-2000-pcs.jpg	Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up	Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean																		
	simple	pack-3-0532	Hotpack -  Brown Napkin Dt Fold - 3000 pcs	NAPKINBDTF			3000 pcs	1	0	visible	Hotpack -  Brown Napkin Dt Fold - 3000 pcs	Hotpack -  Brown Napkin Dt Fold - 3000 pcs - Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up. Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean.				taxable		1			0	0					1		247500		Napkin, spo-disabled		/hotpack-brown-napkin-dt-fold-3000-pcs.jpg,/hotpack-brown-napkin-dt-fold-3000-pcs-1.jpg	Great for pizza shops, concession stands, or catered events, this kraft luncheon napkin is perfect for completing your set up	Your customers, guests, and employees will appreciate having these luncheon napkins available to help clean up messes and spills in addition to keeping their hands clean																		
